Source IP,Source Port,Destination IP,Destinatino Port,Protocol,Num_pkts,Bytes,Stream ID,StoD Num_pkts,StoD bytes,DtoS Num_pkts,DtoS bytes,Captured Time,Duration,StoD bits/sec,DtoS bits/sec
192.168.0.38,60681,168.126.63.1,53,UDP,2,200,1237,1,78,1,122,2030.321239,0.004469,,
192.168.0.38,54888,168.126.63.1,53,UDP,2,220,1238,1,78,1,142,2030.321329,0.00438,,
192.168.0.38,54900,192.168.0.7,7000,TCP,12,2539,366,6,449,6,2090,2030.970362,0.131703,27273,126952
192.168.0.38,52674,66.22.228.211,50001,UDP,35476,40358003,1239,18156,20214125,17320,20143878,2033.440562,60.01007,2694764,2685399
192.168.0.38,54357,168.126.63.1,53,UDP,2,288,1240,1,97,1,191,2034.555214,0.004891,,
192.168.0.38,49616,168.126.63.1,53,UDP,2,258,1241,1,91,1,167,2034.560907,0.005227,139276,255595
192.168.0.38,54268,17.56.10.43,443,TCP,27,8466,367,11,2012,16,6454,2034.574803,90.785463,177,568
192.168.0.7,52028,192.168.0.38,7000,TCP,15,4270,368,7,527,8,3743,2035.982291,0.077805,54186,384859
192.168.0.15,52330,192.168.0.38,7000,TCP,12,2613,369,6,449,6,2164,2043.005757,0.032224,111469,537239
192.168.0.38,29964,168.126.63.2,53,UDP,2,242,1242,1,91,1,151,2050.986928,0.005367,135643,225079
192.168.0.38,56440,142.250.206.234,443,UDP,19,6897,1243,9,2467,10,4430,2050.996557,0.263421,74921,134537
192.168.0.38,49813,168.126.63.1,53,UDP,2,284,1244,1,78,1,206,2052.186842,0.004616,,
192.168.0.38,54269,52.11.249.51,443,TCP,135,117558,370,84,108353,51,9205,2052.194142,121.120688,7156,607
192.168.0.38,63567,142.250.206.227,443,UDP,18,7118,1245,8,2391,10,4727,2059.252715,0.155451,123048,243266
192.168.0.38,45372,168.126.63.2,53,UDP,2,182,1246,1,83,1,99,2062.293303,0.004905,,
192.168.0.38,47391,168.126.63.2,53,UDP,2,226,1247,1,83,1,143,2062.293383,0.004825,,
192.168.0.38,58044,142.250.207.110,443,UDP,19,6877,1248,9,2463,10,4414,2062.29899,0.265045,74342,133230
192.168.0.42,59914,192.168.0.38,7000,TCP,12,2613,371,6,449,6,2164,2066.684378,0.135838,26443,127445
192.168.0.38,60663,168.126.63.1,53,UDP,2,244,1249,1,84,1,160,2068.37124,0.004742,,
192.168.0.38,54270,17.248.221.14,443,TCP,41,20837,372,18,5519,23,15318,2068.374718,2.090946,21115,58606
192.168.0.38,57767,168.126.63.1,53,UDP,2,327,1250,1,114,1,213,2069.094416,0.004809,,
192.168.0.38,53894,168.126.63.1,53,UDP,2,258,1251,1,114,1,144,2069.094576,0.004649,,
192.168.0.38,54979,168.126.63.1,53,UDP,2,287,1252,1,101,1,186,2069.099866,0.004162,,
192.168.0.38,54271,52.219.124.150,443,TCP,144,107304,373,81,97517,63,9787,2069.105618,3.69207,211300,21206
192.168.0.38,54272,17.248.221.14,443,TCP,35,16856,374,15,7643,20,9213,2070.546992,30.701093,1991,2400
192.168.0.38,54273,17.248.221.14,443,TCP,66,31503,375,28,9787,38,21716,2071.337929,4.887812,16018,35543
192.168.0.38,54274,52.219.124.150,443,TCP,34,10067,376,15,2656,19,7411,2071.952631,1.872546,11347,31661
192.168.0.38,54275,17.248.221.14,443,TCP,36,13057,377,15,3999,21,9058,2072.357045,30.540831,1047,2372
192.168.0.38,13517,168.126.63.1,53,UDP,2,194,1253,1,89,1,105,2072.419823,0.004279,,
192.168.0.38,11693,168.126.63.1,53,UDP,2,238,1254,1,89,1,149,2072.420193,0.005698,124956,209196
192.168.0.38,62887,142.250.206.227,443,UDP,19,6642,1255,9,2298,10,4344,2072.42681,0.211322,86995,164450
192.168.0.38,59413,239.255.255.250,1900,UDP,4,872,1256,4,872,0,0,2073.183882,3.024545,2306,0
192.168.0.38,57110,66.22.228.211,50001,UDP,33532,37910742,1257,18181,20202579,15351,17708163,2093.440038,60.023853,2692606,2360150
192.168.0.38,56744,142.250.207.110,443,UDP,35,8573,1258,17,3407,18,5166,2094.818915,1.066478,25557,38751
192.168.0.38,58171,168.126.63.1,53,UDP,2,364,1259,1,76,1,288,2095.621829,0.004068,,
192.168.0.38,60416,168.126.63.1,53,UDP,2,301,1260,1,76,1,225,2095.621961,0.003936,,
192.168.0.38,58385,168.126.63.1,53,UDP,2,249,1261,1,85,1,164,2095.626413,0.004422,,
192.168.0.38,54276,104.91.76.24,443,TCP,33,21664,378,11,1634,22,20030,2095.632718,8.250433,1584,19422
192.168.0.38,65295,168.126.63.1,53,UDP,2,344,1262,1,75,1,269,2110.405401,0.00364,,
192.168.0.38,58758,168.126.63.1,53,UDP,2,284,1263,1,75,1,209,2110.405472,0.003569,,
192.168.0.38,64831,168.126.63.1,53,UDP,2,288,1264,1,106,1,182,2110.409613,0.003771,,
192.168.0.38,54096,168.126.63.1,53,UDP,2,228,1265,1,106,1,122,2110.409699,0.006379,132936,153002
192.168.0.38,54277,40.70.161.102,443,TCP,26,9027,379,12,2628,14,6399,2110.417685,62.272076,337,822
192.168.0.38,29736,168.126.63.2,53,UDP,2,198,1266,1,91,1,107,2113.392504,0.005044,144329,169706
192.168.0.38,14541,168.126.63.2,53,UDP,2,232,1267,1,91,1,141,2113.39258,0.004968,,
192.168.0.38,59843,142.250.206.234,443,UDP,19,6894,1268,9,2464,10,4430,2113.398093,0.277331,71077,127789
192.168.0.38,5027,168.126.63.2,53,UDP,2,166,1269,1,75,1,91,2125.422101,0.005502,109051,132315
192.168.0.38,6467,168.126.63.2,53,UDP,2,210,1270,1,75,1,135,2125.422193,0.005411,110885,199593
192.168.0.38,49970,142.250.206.195,443,UDP,28,8096,1271,13,2942,15,5154,2125.428191,0.180662,130276,228227
192.168.0.23,51360,192.168.0.38,7000,TCP,12,2613,380,6,449,6,2164,2151.624436,0.042124,85272,410977
192.168.0.38,59694,66.22.228.211,50001,UDP,35720,40627904,1272,18357,20413184,17363,20214720,2153.439337,60.003926,2721579,2695119
192.168.0.38,56540,168.126.63.2,53,UDP,2,182,1273,1,83,1,99,2155.666552,0.056835,11682,13935
192.168.0.38,35048,168.126.63.2,53,UDP,2,226,1274,1,83,1,143,2155.666611,0.005214,127349,219409
192.168.0.38,59764,142.250.76.142,443,UDP,19,6875,1275,9,2461,10,4414,2155.724323,0.258765,76084,136463
192.168.0.38,15274,168.126.63.2,53,UDP,2,198,1276,1,91,1,107,2174.394413,0.005458,133382,156834
192.168.0.38,34351,168.126.63.2,53,UDP,2,242,1277,1,91,1,151,2174.394451,0.005419,134342,222919
192.168.0.38,51582,172.217.161.234,443,UDP,19,6894,1278,9,2464,10,4430,2174.400338,0.271816,72519,130382
192.168.0.38,57148,239.255.255.250,1900,UDP,4,872,1279,4,872,0,0,2193.184001,3.021833,2308,0
192.168.0.38,50671,142.250.76.142,443,UDP,19,6876,1280,9,2462,10,4414,2207.042575,0.260759,75533,135420
192.168.0.38,50385,168.126.63.2,53,UDP,2,162,1281,1,73,1,89,2207.164148,0.006181,94483,115191
192.168.0.38,23611,168.126.63.2,53,UDP,2,206,1282,1,73,1,133,2207.164188,0.00614,95114,173289
192.168.0.38,59053,142.250.76.129,443,UDP,21,11708,1283,10,2986,11,8722,2207.170876,0.138702,172225,503064
192.168.0.38,65416,66.22.228.211,50001,UDP,34778,39533830,1284,18257,20331324,16521,19202506,2213.437741,60.008582,2710455,2559967
192.168.0.38,63022,168.126.63.1,53,UDP,2,296,1285,1,84,1,212,2213.764825,0.005362,125326,316299
192.168.0.38,54278,17.248.221.13,443,TCP,40,20769,381,17,5447,23,15322,2213.775937,2.201938,19789,55667
192.168.0.38,62102,168.126.63.1,53,UDP,2,327,1286,1,114,1,213,2214.417265,0.004302,,
192.168.0.38,63890,168.126.63.1,53,UDP,2,258,1287,1,114,1,144,2214.417414,0.004153,,
192.168.0.38,54279,52.219.124.86,443,TCP,145,107036,382,79,97087,66,9949,2214.423566,2.62241,296176,30350
192.168.0.38,54280,17.248.221.8,443,TCP,38,17046,383,15,7640,23,9406,2215.924853,30.670749,1992,2453
192.168.0.38,54281,17.248.221.8,443,TCP,69,30813,384,32,10060,37,20753,2216.640273,5.089924,15811,32618
192.168.0.7,52073,192.168.0.38,7000,TCP,12,2612,385,6,449,6,2163,2222.611994,0.052322,68651,330721
192.168.0.38,61477,168.126.63.1,53,UDP,2,207,1288,1,76,1,131,2223.882608,0.00447,,
192.168.0.38,64800,168.126.63.1,53,UDP,2,237,1289,1,85,1,152,2223.888613,0.004621,,
192.168.0.38,54282,211.249.201.68,443,TCP,29,12461,386,15,2790,14,9671,2223.909565,61.864288,360,1250
192.168.0.38,24776,168.126.63.2,53,UDP,2,198,1290,1,91,1,107,2234.668039,0.005506,132219,155466
192.168.0.38,16947,168.126.63.2,53,UDP,2,242,1291,1,91,1,151,2234.668128,0.005416,134416,223042
192.168.0.38,50251,142.250.206.202,443,UDP,19,6896,1292,9,2466,10,4430,2234.674243,0.252241,78210,140500
192.168.0.38,40899,168.126.63.2,53,UDP,2,166,1293,1,75,1,91,2247.064411,0.004662,,
192.168.0.38,42398,168.126.63.2,53,UDP,2,210,1294,1,75,1,135,2247.064439,0.004635,,
192.168.0.38,52586,142.250.207.99,443,UDP,26,7949,1295,12,2864,14,5085,2247.069571,0.141956,161402,286567
192.168.0.38,8262,168.126.63.2,53,UDP,2,182,1296,1,83,1,99,2255.849377,0.006127,108372,129263
192.168.0.38,58828,168.126.63.2,53,UDP,2,223,1297,1,83,1,140,2255.849449,0.006057,109625,184910
192.168.0.38,62584,142.250.206.206,443,UDP,19,6876,1298,9,2462,10,4414,2255.856483,0.2607,75550,135450
192.168.0.38,60701,66.22.228.211,50001,UDP,35609,40507090,1299,18287,20333750,17322,20173340,2273.436827,60.002777,2711041,2689654
192.168.0.35,49183,192.168.0.38,7000,TCP,13,2679,387,6,449,7,2230,2283.773166,0.050531,71085,353050
192.168.0.7,52093,192.168.0.38,7000,TCP,12,2612,388,6,449,6,2163,2289.183099,0.037685,95316,459174
192.168.0.38,64474,168.126.63.2,53,UDP,2,186,1300,1,85,1,101,2290.000269,0.0048,,
192.168.0.38,63131,168.126.63.2,53,UDP,2,244,1301,1,85,1,159,2290.00032,0.007767,87549,163769
192.168.0.38,56539,172.217.161.206,443,UDP,28,15891,1302,14,6668,14,9223,2290.00997,0.361981,147366,203833
192.168.0.38,10525,168.126.63.2,53,UDP,2,198,1303,1,91,1,107,2296.287893,0.005159,141112,165923
192.168.0.38,8779,168.126.63.2,53,UDP,2,232,1304,1,91,1,141,2296.287982,0.005069,143618,222529
192.168.0.38,64854,142.250.206.234,443,UDP,19,6895,1305,9,2465,10,4430,2296.293852,0.263402,74866,134547
192.168.0.54,61207,192.168.0.38,7000,TCP,15,4271,389,8,593,7,3678,2304.381219,0.098505,48159,298705
192.168.0.38,60348,142.250.206.206,443,UDP,27,7660,1306,13,2961,14,4699,2308.580125,0.373503,63421,100647
192.168.0.38,56911,239.255.255.250,1900,UDP,4,872,1307,4,872,0,0,2313.189111,3.022338,2308,0
192.168.0.38,50810,168.126.63.1,53,UDP,2,239,1308,1,82,1,157,2326.701471,0.003802,,
192.168.0.38,59208,168.126.63.1,53,UDP,2,180,1309,1,82,1,98,2326.701497,0.003777,,
192.168.0.38,54283,23.207.176.211,443,TCP,27,9105,390,12,1695,15,7410,2326.728275,30.490602,444,1944
192.168.0.38,55671,168.126.63.1,53,UDP,2,253,1310,1,87,1,166,2326.729248,0.005222,133282,254308
192.168.0.38,64368,168.126.63.1,53,UDP,2,190,1311,1,87,1,103,2326.729724,0.007149,97356,115260
192.168.0.38,54284,23.207.176.211,443,TCP,28,8836,391,13,1713,15,7123,2326.738085,30.832494,444,1848
192.168.0.38,54285,104.91.77.72,443,TCP,30,9997,392,13,2329,17,7668,2326.739761,1.029149,18104,59606
192.168.0.38,54286,104.91.77.72,443,TCP,30,9468,393,14,1878,16,7590,2327.171301,0.950041,15814,63913
192.168.0.38,61002,168.126.63.1,53,UDP,2,298,1312,1,96,1,202,2327.172322,0.005414,141854,298485
192.168.0.38,64904,168.126.63.1,53,UDP,2,256,1313,1,96,1,160,2327.172439,0.005296,145015,241691
192.168.0.38,62657,168.126.63.1,53,UDP,2,230,1314,1,78,1,152,2327.178357,0.005005,124675,242957
192.168.0.38,54287,17.253.115.202,443,TCP,30,9474,394,14,2203,16,7271,2327.185727,3.372014,5226,17250
192.168.0.38,54288,23.207.176.211,443,TCP,28,8836,395,13,1713,15,7123,2327.646464,30.787968,445,1850
192.168.0.38,54289,104.91.77.72,443,TCP,28,9336,396,13,1812,15,7524,2327.649729,0.39812,36411,151190
192.168.0.38,54290,104.91.76.24,443,TCP,37,18507,397,16,2245,21,16262,2328.932479,0.399655,44938,325520
192.168.0.38,50543,168.126.63.1,53,UDP,2,266,1315,1,95,1,171,2329.172216,0.00465,,
192.168.0.38,58836,168.126.63.1,53,UDP,2,254,1316,1,95,1,159,2329.172608,0.004259,,
192.168.0.38,54291,17.36.203.0,443,TCP,27,13603,398,12,2002,15,11601,2329.180465,1.067523,15002,86937
192.168.0.38,49160,168.126.63.1,53,UDP,2,372,1317,1,81,1,291,2329.191747,0.005376,120535,433035
192.168.0.38,59007,168.126.63.1,53,UDP,2,309,1318,1,81,1,228,2329.191875,0.005248,123475,347560
192.168.0.38,54292,104.91.76.24,443,TCP,56,41681,399,19,3934,37,37747,2329.454454,118.556041,265,2547
192.168.0.38,56532,168.126.63.1,53,UDP,2,376,1319,1,81,1,295,2329.877177,0.005344,121257,441616
192.168.0.38,55330,168.126.63.1,53,UDP,2,331,1320,1,81,1,250,2329.877244,0.005276,122820,379075
192.168.0.38,60307,168.126.63.1,53,UDP,2,245,1321,1,84,1,161,2329.883315,0.005521,121717,233291
192.168.0.38,54293,23.50.121.168,443,TCP,42,16716,400,17,5228,25,11488,2329.890509,118.542758,352,775
192.168.0.38,64284,168.126.63.1,53,UDP,2,296,1322,1,84,1,212,2330.103632,0.005398,124490,314190
192.168.0.38,54294,17.248.221.2,443,TCP,39,20792,401,16,5382,23,15410,2330.112916,2.203531,19539,55946
192.168.0.38,63975,168.126.63.1,53,UDP,2,291,1323,1,95,1,196,2330.185297,0.112473,6757,13941
192.168.0.38,51328,168.126.63.1,53,UDP,2,231,1324,1,95,1,136,2330.185387,0.222033,3422,4900
192.168.0.38,54295,17.120.252.47,443,TCP,30,12683,402,15,5112,15,7571,2330.243327,31.566513,1295,1918
192.168.0.38,52846,168.126.63.1,53,UDP,2,272,1325,1,98,1,174,2330.298387,0.005191,151030,268156
192.168.0.38,49670,168.126.63.1,53,UDP,2,212,1326,1,98,1,114,2330.407789,0.111528,7029,8177
192.168.0.38,54296,17.120.252.50,443,TCP,31,12737,403,15,5112,16,7625,2330.677565,31.132278,1313,1959
192.168.0.38,54297,17.120.252.50,443,TCP,34,15296,404,16,6531,18,8765,2330.678518,31.135366,1678,2252
192.168.0.38,51842,168.126.63.1,53,UDP,2,327,1327,1,114,1,213,2330.780431,0.004762,,
192.168.0.38,54934,168.126.63.1,53,UDP,2,258,1328,1,114,1,144,2330.780504,0.004689,,
192.168.0.38,54298,52.219.36.29,443,TCP,200,153158,405,109,141859,91,11299,2330.786656,4.0122,282855,22529
192.168.0.38,54299,17.248.221.2,443,TCP,37,17052,406,15,7706,22,9346,2332.44463,30.689314,2008,2436
192.168.0.38,54300,17.248.221.2,443,TCP,66,31479,407,29,9869,37,21610,2333.185012,5.737055,13761,30133
192.168.0.38,60028,66.22.228.211,50001,UDP,35916,40848103,1329,18459,20530331,17457,20317772,2333.435489,60.010524,2736897,2708561
192.168.0.38,54301,52.219.36.29,443,TCP,38,10282,408,18,2817,20,7465,2333.810451,1.881409,11978,31742
192.168.0.38,54302,17.248.221.2,443,TCP,36,13058,409,15,3999,21,9059,2334.188574,30.562636,1046,2371
192.168.0.38,5353,192.168.0.88,5353,UDP,8,3377,1330,7,3073,1,304,2342.346998,839.293125,29,2
192.168.0.38,55512,168.126.63.1,53,UDP,2,252,1331,1,96,1,156,2343.352314,0.005008,153354,249201
192.168.0.38,55203,168.126.63.1,53,UDP,2,208,1332,1,96,1,112,2343.352425,0.004896,,
192.168.0.38,51791,142.250.76.129,443,UDP,31,16230,1333,16,5118,15,11112,2343.370551,0.617202,66338,144030
192.168.0.38,64849,142.250.76.129,443,UDP,33,17413,1334,17,5377,16,12036,2344.060712,0.608436,70699,158254
192.168.0.38,52309,142.250.76.129,443,UDP,35,17826,1335,18,5644,17,12182,2344.673091,0.650718,69387,149766
192.168.0.38,55259,142.250.76.129,443,UDP,33,17644,1336,16,5482,17,12162,2345.298603,0.707072,62024,137604
192.168.0.38,60753,142.250.76.129,443,UDP,44,29167,1337,19,7628,25,21539,2345.986226,0.705794,86461,244139
192.168.0.38,25988,168.126.63.2,53,UDP,2,198,1338,1,91,1,107,2358.349704,0.005741,126807,149102
192.168.0.38,39030,168.126.63.2,53,UDP,2,232,1339,1,91,1,141,2358.349767,0.005678,128214,198661
192.168.0.38,62418,172.217.161.234,443,UDP,19,6894,1340,9,2464,10,4430,2358.356015,0.265772,74168,133347
192.168.0.38,27732,168.126.63.2,53,UDP,2,182,1341,1,83,1,99,2358.699927,0.005175,128309,153043
192.168.0.38,24432,168.126.63.2,53,UDP,2,226,1342,1,83,1,143,2358.699996,0.005105,130068,224094
192.168.0.38,61782,142.250.76.142,443,UDP,19,6873,1343,9,2459,10,4414,2358.705836,0.262573,74920,134484
192.168.0.38,6450,168.126.63.2,53,UDP,2,166,1344,1,75,1,91,2359.232755,0.006578,91213,110671
192.168.0.38,18846,168.126.63.2,53,UDP,2,210,1345,1,75,1,135,2359.2328,0.006534,91827,165289
192.168.0.38,57467,142.250.207.99,443,UDP,34,8823,1346,16,3275,18,5548,2359.239707,10.323945,2537,4299
192.168.0.36,62775,192.168.0.38,7000,TCP,12,2613,410,6,449,6,2164,2385.754155,0.041209,87165,420102
192.168.0.38,57718,66.22.228.211,50001,UDP,34746,39451848,1347,18118,20122680,16628,19329168,2393.434291,57.946895,2778085,2668535
192.168.0.7,52109,192.168.0.38,7000,TCP,12,2612,411,6,449,6,2163,2394.598065,0.041653,86236,415432
192.168.0.42,59917,192.168.0.38,7000,TCP,12,2613,412,6,449,6,2164,2395.330351,0.087655,40978,197501
192.168.0.38,51701,142.250.76.142,443,UDP,19,6874,1348,9,2460,10,4414,2409.344516,0.257583,76402,137089
192.168.0.38,39125,168.126.63.2,53,UDP,2,198,1349,1,91,1,107,2419.898071,0.005087,143109,168272
192.168.0.38,43413,168.126.63.2,53,UDP,2,242,1350,1,91,1,151,2419.898137,0.005022,144962,240541
192.168.0.38,54917,172.217.161.234,443,UDP,19,6890,1351,9,2460,10,4430,2419.903764,0.272313,72269,130144
192.168.0.38,51155,168.126.63.1,53,UDP,2,296,1352,1,84,1,212,2429.890565,0.005553,121015,305420
192.168.0.38,54303,17.248.221.3,443,TCP,38,20878,413,16,5438,22,15440,2429.900956,2.20529,19727,56010
192.168.0.38,49946,168.126.63.1,53,UDP,2,327,1353,1,114,1,213,2430.615936,0.004497,,
192.168.0.38,60965,168.126.63.1,53,UDP,2,258,1354,1,114,1,144,2430.615991,0.004441,,
192.168.0.38,54304,52.219.124.86,443,TCP,187,140699,414,102,129724,85,10975,2430.622772,3.817877,271824,22997
192.168.0.38,54305,17.248.221.3,443,TCP,38,17223,415,15,7800,23,9423,2432.252563,28.613864,2180,2634
192.168.0.38,54306,17.248.221.3,443,TCP,63,30382,416,27,9718,36,20664,2432.981313,3.883373,20019,42569
192.168.0.38,60265,239.255.255.250,1900,UDP,4,872,1355,4,872,0,0,2433.194715,3.022241,2308,0
192.168.0.38,53717,168.126.63.1,53,UDP,2,212,1356,1,82,1,130,2441.004528,0.004813,,
192.168.0.38,123,17.253.68.123,123,UDP,1,90,1357,1,90,0,0,2441.025846,0,,
192.168.0.38,65071,168.126.63.1,53,UDP,2,382,1358,1,72,1,310,2442.590114,0.005055,113946,490603
192.168.0.38,55368,168.126.63.1,53,UDP,2,320,1359,1,72,1,248,2442.590862,0.004309,,
192.168.0.38,61792,168.126.63.1,53,UDP,2,250,1360,1,86,1,164,2442.596822,0.004638,,
192.168.0.38,54307,104.91.73.144,443,TCP,20,8250,417,10,1641,10,6609,2442.603079,10.300831,1274,5132
192.168.0.38,56380,168.126.63.1,53,UDP,2,376,1361,1,82,1,294,2442.652088,0.005459,120168,430848
192.168.0.38,58919,168.126.63.1,53,UDP,2,443,1362,1,82,1,361,2442.652187,0.005359,122410,538906
192.168.0.38,60322,168.126.63.1,53,UDP,2,245,1363,1,84,1,161,2442.6584,0.006224,107969,206940
192.168.0.38,54308,175.207.14.82,443,TCP,22,12557,418,9,1907,13,10650,2442.666068,10.237773,1490,8322
192.168.0.38,57752,66.22.228.211,50001,UDP,34699,39372955,1364,18351,20431539,16348,18941416,2451.365989,59.992345,2724552,2525844
192.168.0.38,14728,168.126.63.2,53,UDP,2,182,1365,1,83,1,99,2454.742039,0.005018,132323,157831
192.168.0.38,21670,168.126.63.2,53,UDP,2,226,1366,1,83,1,143,2454.742148,0.004909,,
192.168.0.38,64375,172.217.161.238,443,UDP,19,6874,1367,9,2460,10,4414,2454.747534,0.271251,72552,130182
192.168.0.38,56964,168.126.63.1,53,UDP,2,344,1368,1,75,1,269,2469.069885,0.004546,,
192.168.0.38,63223,168.126.63.1,53,UDP,2,284,1369,1,75,1,209,2469.069974,0.004457,,
192.168.0.38,55979,168.126.63.1,53,UDP,2,288,1370,1,106,1,182,2469.075397,0.00387,,
192.168.0.38,54309,52.177.138.113,443,TCP,26,8774,419,12,2384,14,6390,2469.091137,31.227645,610,1637
192.168.0.38,27552,168.126.63.2,53,UDP,2,198,1371,1,91,1,107,2479.024737,0.004533,,
192.168.0.38,28282,168.126.63.2,53,UDP,2,232,1372,1,91,1,141,2479.024879,0.00439,,
192.168.0.38,64448,172.217.25.170,443,UDP,19,6893,1373,9,2463,10,4430,2479.031943,0.250921,78526,141239
192.168.0.38,60840,168.126.63.2,53,UDP,2,166,1374,1,75,1,91,2491.514636,0.005042,119000,144387
192.168.0.38,12679,168.126.63.2,53,UDP,2,210,1375,1,75,1,135,2491.514695,0.004982,,
192.168.0.38,61224,142.250.207.99,443,UDP,30,8233,1376,14,3011,16,5222,2491.520419,0.208624,115461,200245
192.168.0.51,52164,192.168.0.38,7000,TCP,12,2613,420,6,449,6,2164,2491.944875,0.040578,88520,426635
192.168.0.15,52343,192.168.0.38,7000,TCP,14,4205,421,7,527,7,3678,2493.230969,0.044303,95162,664153
192.168.0.38,51292,172.217.161.238,443,UDP,19,6872,1377,9,2458,10,4414,2507.379712,0.265942,73940,132780
192.168.0.38,58197,66.22.228.211,50001,UDP,34880,39601411,1378,18363,20428076,16517,19173335,2511.365695,60.01699,2722972,2555720
192.168.0.38,60079,168.126.63.2,53,UDP,2,164,1379,1,74,1,90,2522.57983,0.004223,,
192.168.0.38,15636,168.126.63.2,53,UDP,2,173,1380,1,74,1,99,2522.579891,0.004161,,
192.168.0.38,59969,142.250.206.228,443,UDP,565,381608,1381,170,27437,395,354171,2522.584655,14.298271,15351,198161
192.168.0.38,5237,168.126.63.2,53,UDP,2,188,1382,1,86,1,102,2524.282347,0.005219,131826,156351
192.168.0.38,60117,168.126.63.2,53,UDP,2,229,1383,1,86,1,143,2524.282464,0.005102,134849,224225
192.168.0.38,54733,142.250.207.110,443,UDP,15,7275,1384,7,2124,8,5151,2524.288653,0.140229,121173,293862
192.168.0.38,17449,168.126.63.2,53,UDP,2,421,1385,1,75,1,346,2527.552396,0.005054,118717,547685
192.168.0.38,32850,168.126.63.2,53,UDP,2,210,1386,1,75,1,135,2527.552444,0.005005,119880,215784
192.168.0.38,59334,142.250.207.99,443,UDP,12,5621,1387,6,1758,6,3863,2527.55321,0.131123,107258,235687
192.168.0.38,10024,168.126.63.2,53,UDP,2,166,1388,1,75,1,91,2527.665891,0.004113,,
192.168.0.38,64686,168.126.63.2,53,UDP,2,200,1389,1,75,1,125,2527.665942,0.004063,,
192.168.0.38,56930,172.217.25.174,443,UDP,16,6243,1390,7,2160,9,4083,2527.670368,0.144782,119351,225608
192.168.0.69,5353,224.0.0.251,5353,UDP,2,200,1391,2,200,0,0,2529.794858,1E-06,,
fe80::6211:b00c:822:36e4,5353,ff02::fb,5353,UDP,2,240,1392,2,240,0,0,2529.794859,1E-06,,
192.168.0.38,57116,168.126.63.2,53,UDP,2,509,1393,1,71,1,438,2536.567776,0.005151,110269,680256
192.168.0.38,27890,168.126.63.2,53,UDP,2,202,1394,1,71,1,131,2536.567835,0.005092,111547,205813
192.168.0.38,65195,172.217.161.214,443,UDP,21,12392,1395,9,2551,12,9841,2536.573448,0.141031,144705,558231
192.168.0.38,9707,168.126.63.1,53,UDP,2,190,1396,1,87,1,103,2536.717188,0.004223,,
192.168.0.38,4367,168.126.63.1,53,UDP,2,234,1397,1,87,1,147,2536.717228,0.004182,,
192.168.0.38,55067,142.250.206.202,443,UDP,17,7142,1398,8,2701,9,4441,2536.721865,0.174695,123689,203371
